original_original_location,original_original_year,original_original_population,original_original_unemployment_rate,original_original_mean_household_income,original_lat,original_lon,original_formatted,original_state,original_state_code,original_country,original_country_code,original_confidence,original_attribution,original_attribution_license,original_attribution_url,distance,formatted,lat,lon,name,housenumber,street,district,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
Arkansas,2010,7260,9,40771,35.2048883,-92.4479108,"Arkansas, United States of America",Arkansas,AR,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0.655185188,"11 Salter Lane, Wooster, AR 72058, United States of America",35.20488338,-92.44791477,,11,Salter Lane,,72058,Wooster,Faulkner County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arkansas,2010,22185,7,43611,35.2048883,-92.4479108,"Arkansas, United States of America",Arkansas,AR,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0.655185188,"11 Salter Lane, Wooster, AR 72058, United States of America",35.20488338,-92.44791477,,11,Salter Lane,,72058,Wooster,Faulkner County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,1510271,9,91057,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,1175,14,83791,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,38091,11,68010,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,220000,12,57825,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,45578,8,68564,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,21419,14,62138,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,1049025,8,103224,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,28610,10,50175,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,181058,8,88872,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,930450,11,62710,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,28122,8,55814,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,134623,9,56483,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,174528,15,54947,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,18546,7,60031,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,839631,11,63003,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,152982,12,60784,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,64665,12,51867,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,34895,9,63013,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,9818605,9,79658,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,150865,12,62094,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,252409,6,128544,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,18251,13,61362,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,87841,9,56951,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,255793,14,58913,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,9686,11,47898,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,14202,7,67544,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,415057,10,79575,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
California,2010,136484,7,92424,36.7014631,-118.755997,"California, United States of America",California,CA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,259.8535034,"JO Pass Trail, Tulare County, CA, United States of America",36.6911254,-118.7530829,JO Pass Trail,,JO Pass Trail,,,,Tulare County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
